annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2016,30,de 80 à 84 ans,Cancers,599140,24920.0,4.16
2016,30,de 80 à 84 ans,Diabète,46090,9360.0,20.31
2016,30,de 80 à 84 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",46090,12620.0,27.38
2016,30,de 80 à 84 ans,Insuffisance rénale chronique terminale,92180,420.0,0.46
2016,30,de 80 à 84 ans,Maladies cardioneurovasculaires,691350,55820.0,8.07
2016,30,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),46090,720.0,1.56
2016,30,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,437860,4800.0,1.1
2016,30,de 80 à 84 ans,Maladies neurologiques,312800,12170.0,3.89
2016,30,de 80 à 84 ans,Maladies psychiatriques,266710,5640.0,2.11
2016,30,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),46090,5840.0,12.67
2016,30,de 80 à 84 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",46090,420.0,0.91
2016,30,de 80 à 84 ans,Traitements du risque vasculaire (hors pathologies),138270,41480.0,30.0
2016,30,de 80 à 84 ans,Traitements psychotropes (hors pathologies),230450,28560.0,12.39
2016,30,de 85 à 89 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,33080,5300.0,16.02
2016,30,de 85 à 89 ans,Cancers,430040,18630.0,4.33
2016,30,de 85 à 89 ans,Diabète,33080,6230.0,18.83
2016,30,de 85 à 89 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",33080,9300.0,28.11
2016,30,de 85 à 89 ans,Insuffisance rénale chronique terminale,66160,340.0,0.51
2016,30,de 85 à 89 ans,Maladies cardioneurovasculaires,496200,49230.0,9.92
2016,30,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),33080,510.0,1.54
2016,30,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,291660,3390.0,1.16
2016,30,de 85 à 89 ans,Maladies neurologiques,225500,14120.0,6.26
2016,30,de 85 à 89 ans,Maladies psychiatriques,165400,4610.0,2.79
2016,30,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),33080,4040.0,12.21
2016,30,de 85 à 89 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",33080,290.0,0.88
2016,30,de 85 à 89 ans,Traitements du risque vasculaire (hors pathologies),99240,27810.0,28.02
2016,30,de 85 à 89 ans,Traitements psychotropes (hors pathologies),165400,24870.0,15.04
2016,30,de 90 à 94 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,16800,3120.0,18.57
2016,30,de 90 à 94 ans,Cancers,201600,8360.0,4.15
2016,30,de 90 à 94 ans,Diabète,16800,2560.0,15.24
2016,30,de 90 à 94 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",16800,4670.0,27.8
2016,30,de 90 à 94 ans,Insuffisance rénale chronique terminale,21660,100.0,0.46
2016,30,de 90 à 94 ans,Maladies cardioneurovasculaires,249570,29160.0,11.68
2016,30,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),16800,170.0,1.01
2016,30,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,121140,1150.0,0.95
2016,30,de 90 à 94 ans,Maladies neurologiques,92400,9580.0,10.37
2016,30,de 90 à 94 ans,Maladies psychiatriques,64770,2340.0,3.61
2016,30,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),16800,1940.0,11.55
2016,30,de 90 à 94 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",16800,160.0,0.95
2016,30,de 90 à 94 ans,Traitements du risque vasculaire (hors pathologies),50400,11940.0,23.69
2016,30,de 90 à 94 ans,Traitements psychotropes (hors pathologies),84000,14530.0,17.3
2016,30,plus de 95 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,5320,1160.0,21.8
2016,30,plus de 95 ans,Cancers,52580,2390.0,4.55
2016,30,plus de 95 ans,Diabète,5320,560.0,10.53
2016,30,plus de 95 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",5320,1440.0,27.07
2016,30,plus de 95 ans,Maladies cardioneurovasculaires,73860,9690.0,13.12
2016,30,plus de 95 ans,Maladies du foie ou du pancréas (hors mucoviscidose),4700,70.0,1.49
2016,30,plus de 95 ans,Maladies inflammatoires ou rares ou infection VIH,18800,220.0,1.17
2016,30,plus de 95 ans,Maladies neurologiques,21280,3290.0,15.46
2016,30,plus de 95 ans,Maladies psychiatriques,18000,710.0,3.94
2016,30,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),5320,550.0,10.34
2016,30,plus de 95 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",4700,20.0,0.43
2016,30,plus de 95 ans,Traitements du risque vasculaire (hors pathologies),15960,3380.0,21.18
2016,30,plus de 95 ans,Traitements psychotropes (hors pathologies),26600,4870.0,18.31
2016,30,tous âges,Affections de longue durée (dont 31 et 32) pour d'autres causes,1468820,52400.0,3.57
2016,30,tous âges,Cancers,19094660,223200.0,1.17
2016,30,tous âges,Diabète,1468820,87820.0,5.98
2016,30,tous âges,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",1468820,222560.0,15.15
2016,30,tous âges,Insuffisance rénale chronique terminale,5875280,4200.0,0.07
2016,30,tous âges,Maladies cardioneurovasculaires,22032300,379940.0,1.72
2016,30,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),1468820,13520.0,0.92
2016,30,tous âges,Maladies inflammatoires ou rares ou infection VIH,16157020,82480.0,0.51
2016,30,tous âges,Maladies neurologiques,11750560,87660.0,0.75
2016,30,tous âges,Maladies psychiatriques,10281740,137270.0,1.34
2016,30,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),1468820,83120.0,5.66
2016,30,tous âges,Maternité (avec ou sans pathologies),767200,27780.0,3.62
2016,30,tous âges,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",1468820,33380.0,2.27
2016,30,tous âges,Traitements du risque vasculaire (hors pathologies),4406460,431220.0,9.79
2016,30,tous âges,Traitements psychotropes (hors pathologies),7344100,312500.0,4.26
2016,31,de 0 à 4 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,155640,1080.0,0.69
2016,31,de 0 à 4 ans,Cancers,466920,260.0,0.06
2016,31,de 0 à 4 ans,Diabète,155640,70.0,0.04
2016,31,de 0 à 4 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",155640,40280.0,25.88
2016,31,de 0 à 4 ans,Maladies cardioneurovasculaires,1207080,1300.0,0.11
2016,31,de 0 à 4 ans,Maladies du foie ou du pancréas (hors mucoviscidose),117600,30.0,0.03
2016,31,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,1205340,1190.0,0.1
2016,31,de 0 à 4 ans,Maladies neurologiques,622560,1130.0,0.18
2016,31,de 0 à 4 ans,Maladies psychiatriques,584520,1360.0,0.23
2016,31,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),155640,19910.0,12.79
2016,31,de 0 à 4 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",155640,13340.0,8.57
2016,31,de 0 à 4 ans,Traitements psychotropes (hors pathologies),311280,120.0,0.04
2016,31,de 10 à 14 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,146780,1280.0,0.87
2016,31,de 10 à 14 ans,Cancers,587120,650.0,0.11
2016,31,de 10 à 14 ans,Diabète,146780,360.0,0.25
2016,31,de 10 à 14 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",146780,7560.0,5.15
2016,31,de 10 à 14 ans,Maladies cardioneurovasculaires,844990,920.0,0.11
2016,31,de 10 à 14 ans,Maladies du foie ou du pancréas (hors mucoviscidose),146780,70.0,0.05
2016,31,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,1102860,1320.0,0.12
2016,31,de 10 à 14 ans,Maladies neurologiques,698210,1890.0,0.27
2016,31,de 10 à 14 ans,Maladies psychiatriques,918380,5400.0,0.59
2016,31,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),146780,6450.0,4.39
2016,31,de 10 à 14 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",146780,1580.0,1.08
2016,31,de 10 à 14 ans,Traitements du risque vasculaire (hors pathologies),366950,290.0,0.08
2016,31,de 10 à 14 ans,Traitements psychotropes (hors pathologies),587120,720.0,0.12
2016,31,de 15 à 19 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,146540,1500.0,1.02
2016,31,de 15 à 19 ans,Cancers,586160,870.0,0.15
2016,31,de 15 à 19 ans,Diabète,146540,500.0,0.34
2016,31,de 15 à 19 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",146540,14920.0,10.18
2016,31,de 15 à 19 ans,Insuffisance rénale chronique terminale,73270,10.0,0.01
2016,31,de 15 à 19 ans,Maladies cardioneurovasculaires,952510,1170.0,0.12
2016,31,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),146540,160.0,0.11
2016,31,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,1429170,1840.0,0.13
2016,31,de 15 à 19 ans,Maladies neurologiques,732700,1980.0,0.27
2016,31,de 15 à 19 ans,Maladies psychiatriques,1025780,7270.0,0.71
2016,31,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),146540,4030.0,2.75
2016,31,de 15 à 19 ans,Maternité (avec ou sans pathologies),72460,460.0,0.63
2016,31,de 15 à 19 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",146540,1800.0,1.23
2016,31,de 15 à 19 ans,Traitements du risque vasculaire (hors pathologies),439620,760.0,0.17
2016,31,de 15 à 19 ans,Traitements psychotropes (hors pathologies),732700,2510.0,0.34
2016,31,de 20 à 24 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,168200,1520.0,0.9
2016,31,de 20 à 24 ans,Cancers,672800,1600.0,0.24
2016,31,de 20 à 24 ans,Diabète,168200,660.0,0.39
2016,31,de 20 à 24 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",168200,14420.0,8.57
2016,31,de 20 à 24 ans,Insuffisance rénale chronique terminale,84100,10.0,0.01
2016,31,de 20 à 24 ans,Maladies cardioneurovasculaires,1385240,1730.0,0.12
2016,31,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),168200,280.0,0.17
2016,31,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,1726460,3250.0,0.19
2016,31,de 20 à 24 ans,Maladies neurologiques,1009200,2590.0,0.26
2016,31,de 20 à 24 ans,Maladies psychiatriques,1177400,8110.0,0.69
2016,31,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),168200,3510.0,2.09
2016,31,de 20 à 24 ans,Maternité (avec ou sans pathologies),88920,4220.0,4.75
2016,31,de 20 à 24 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",168200,1980.0,1.18
2016,31,de 20 à 24 ans,Traitements du risque vasculaire (hors pathologies),464960,1390.0,0.3
2016,31,de 20 à 24 ans,Traitements psychotropes (hors pathologies),841000,5450.0,0.65
2016,31,de 25 à 29 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,186040,1520.0,0.82
2016,31,de 25 à 29 ans,Cancers,1031820,3500.0,0.34
2016,31,de 25 à 29 ans,Diabète,186040,940.0,0.51
2016,31,de 25 à 29 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",186040,16570.0,8.91
2016,31,de 25 à 29 ans,Insuffisance rénale chronique terminale,274760,80.0,0.03
2016,31,de 25 à 29 ans,Maladies cardioneurovasculaires,1811740,1980.0,0.11
2016,31,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),186040,500.0,0.27
2016,31,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,1997780,5590.0,0.28
2016,31,de 25 à 29 ans,Maladies neurologiques,1116240,3150.0,0.28
2016,31,de 25 à 29 ans,Maladies psychiatriques,1302280,9500.0,0.73
2016,31,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),186040,4080.0,2.19
2016,31,de 25 à 29 ans,Maternité (avec ou sans pathologies),97320,14060.0,14.45
2016,31,de 25 à 29 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",186040,2860.0,1.54
2016,31,de 25 à 29 ans,Traitements du risque vasculaire (hors pathologies),558120,2940.0,0.53
2016,31,de 25 à 29 ans,Traitements psychotropes (hors pathologies),930200,10590.0,1.14
2016,31,de 30 à 34 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,185110,1640.0,0.89
2016,31,de 30 à 34 ans,Cancers,1306680,5790.0,0.44
2016,31,de 30 à 34 ans,Diabète,185110,1360.0,0.73
2016,31,de 30 à 34 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",185110,17560.0,9.49
2016,31,de 30 à 34 ans,Insuffisance rénale chronique terminale,462780,210.0,0.05
2016,31,de 30 à 34 ans,Maladies cardioneurovasculaires,2173690,2720.0,0.13
2016,31,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),185110,650.0,0.35
2016,31,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,1851100,7110.0,0.38
2016,31,de 30 à 34 ans,Maladies neurologiques,1110660,3370.0,0.3
2016,31,de 30 à 34 ans,Maladies psychiatriques,1295770,11340.0,0.88
2016,31,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),185110,5040.0,2.72
2016,31,de 30 à 34 ans,Maternité (avec ou sans pathologies),95280,20460.0,21.47
2016,31,de 30 à 34 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",185110,3760.0,2.03
2016,31,de 30 à 34 ans,Traitements du risque vasculaire (hors pathologies),555330,4880.0,0.88
2016,31,de 30 à 34 ans,Traitements psychotropes (hors pathologies),925550,15500.0,1.67
2016,31,de 35 à 39 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,182620,1800.0,0.99
2016,31,de 35 à 39 ans,Cancers,1557190,7550.0,0.48
2016,31,de 35 à 39 ans,Diabète,182620,1820.0,1.0
2016,31,de 35 à 39 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",182620,19180.0,10.5
2016,31,de 35 à 39 ans,Insuffisance rénale chronique terminale,501590,260.0,0.05
2016,31,de 35 à 39 ans,Maladies cardioneurovasculaires,2372830,3930.0,0.17
2016,31,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),182620,900.0,0.49
2016,31,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,1917510,8110.0,0.42
2016,31,de 35 à 39 ans,Maladies neurologiques,1233300,3970.0,0.32
2016,31,de 35 à 39 ans,Maladies psychiatriques,1278340,13140.0,1.03
2016,31,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),182620,5420.0,2.97
2016,31,de 35 à 39 ans,Maternité (avec ou sans pathologies),92540,12460.0,13.46
2016,31,de 35 à 39 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",182620,4260.0,2.33
2016,31,de 35 à 39 ans,Traitements du risque vasculaire (hors pathologies),547860,9360.0,1.71
2016,31,de 35 à 39 ans,Traitements psychotropes (hors pathologies),913100,23090.0,2.53
2016,31,de 40 à 44 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,176480,1980.0,1.12
2016,31,de 40 à 44 ans,Cancers,1722450,10410.0,0.6
2016,31,de 40 à 44 ans,Diabète,176480,2580.0,1.46
2016,31,de 40 à 44 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",176480,20940.0,11.87
2016,31,de 40 à 44 ans,Insuffisance rénale chronique terminale,529440,350.0,0.07
2016,31,de 40 à 44 ans,Maladies cardioneurovasculaires,2381300,6710.0,0.28
2016,31,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),176480,1120.0,0.63
2016,31,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,1764800,8610.0,0.49
2016,31,de 40 à 44 ans,Maladies neurologiques,1280070,4060.0,0.32
2016,31,de 40 à 44 ans,Maladies psychiatriques,1235360,15880.0,1.29
2016,31,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),176480,5920.0,3.35
2016,31,de 40 à 44 ans,Maternité (avec ou sans pathologies),89420,3260.0,3.65
2016,31,de 40 à 44 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",176480,4320.0,2.45
2016,31,de 40 à 44 ans,Traitements du risque vasculaire (hors pathologies),529440,16980.0,3.21
2016,31,de 40 à 44 ans,Traitements psychotropes (hors pathologies),882400,29630.0,3.36
2016,31,de 45 à 49 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,177670,2360.0,1.33
2016,31,de 45 à 49 ans,Cancers,2179690,14370.0,0.66
2016,31,de 45 à 49 ans,Diabète,177670,4200.0,2.36
2016,31,de 45 à 49 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",177670,23300.0,13.11
2016,31,de 45 à 49 ans,Insuffisance rénale chronique terminale,487520,370.0,0.08
2016,31,de 45 à 49 ans,Maladies cardioneurovasculaires,2619560,12400.0,0.47
2016,31,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),177670,1470.0,0.83
2016,31,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,1776700,10250.0,0.58
2016,31,de 45 à 49 ans,Maladies neurologiques,1375870,5110.0,0.37
2016,31,de 45 à 49 ans,Maladies psychiatriques,1243690,18960.0,1.52
2016,31,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),177670,6840.0,3.85
2016,31,de 45 à 49 ans,Maternité (avec ou sans pathologies),90980,380.0,0.42
2016,31,de 45 à 49 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",177670,4240.0,2.39
2016,31,de 45 à 49 ans,Traitements du risque vasculaire (hors pathologies),533010,32140.0,6.03
2016,31,de 45 à 49 ans,Traitements psychotropes (hors pathologies),888350,37710.0,4.24
2016,31,de 5 à 9 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,157490,1210.0,0.77
2016,31,de 5 à 9 ans,Cancers,629960,580.0,0.09
2016,31,de 5 à 9 ans,Diabète,157490,200.0,0.13
2016,31,de 5 à 9 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",157490,10200.0,6.48
2016,31,de 5 à 9 ans,Maladies cardioneurovasculaires,906440,1090.0,0.12
2016,31,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),157490,50.0,0.03
2016,31,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,1261670,1640.0,0.13
2016,31,de 5 à 9 ans,Maladies neurologiques,670210,1900.0,0.28
2016,31,de 5 à 9 ans,Maladies psychiatriques,827700,3860.0,0.47
